9.576054203125440589e-02,1.211900754629576527e-01,8.622981530820054141e-01,3.187889951188666160e+01,-5.189009643777624525e+00,2.148586323875534276e+00
7.859197667231633544e-02,1.899394176284350255e-01,6.813519787987161180e-01,3.227587086591235277e+01,-7.400817608300452655e+00,2.750211780181570642e+00
9.426428577026452205e-02,1.079034898152095162e-01,8.714413974229920923e-01,3.906064069918236470e+01,-6.828452019483084889e+00,2.408824486799498565e+00
1.012448484870865223e-01,1.083870986815672899e-01,7.868956367562724985e-01,3.572269224632947271e+01,-3.519606780608401042e+00,2.126130674450589453e+00
1.005397995987212661e-01,1.023389567324534954e-01,8.193838224025687955e-01,3.658509046298718204e+01,-2.926980671313795579e+00,2.120953193577247653e+00
8.767319306183227190e-02,1.045842537575873421e-01,7.233786625941949211e-01,3.155834829239135431e+01,-2.947703436798055687e+00,2.359356925024435281e+00
9.523193369171681355e-02,8.257168179601341584e-02,7.194753920755514454e-01,3.150815278414680520e+01,-2.711489240577125148e+00,2.249677752643766127e+00
9.732146642408791293e-02,9.958822314509120643e-02,6.765510389362383581e-01,3.152963566961001973e+01,-3.000631379220228379e+00,2.073364603223254665e+00
1.141656886717316161e-01,8.020836084610707961e-02,6.766297101620535326e-01,3.878391341070479825e+01,-2.847277996090438190e+00,1.769223671854105451e+00
1.887567798843545475e-01,5.225417093727167950e-02,8.289410239492081001e-01,6.034599053429041504e+01,-1.670064032378889118e+00,1.120526697441116992e+00
1.820494332659659265e-01,5.117831639632602209e-02,8.236727712492944997e-01,5.646900950987000556e+01,-1.660716525981821734e+00,1.149469274692821008e+00
1.690181303301842297e-01,4.829075619989704748e-02,7.883819319455155350e-01,5.133627080369797113e+01,-1.776116185203691966e+00,1.125608395877984558e+00
2.092902331014464268e-01,3.124972465631994933e-02,8.145918353382832766e-01,6.373542965011768757e+01,-1.549007340686377132e+00,8.903707638324238616e-01
2.182804181291727041e-01,2.286025074311280603e-02,8.209147666080820471e-01,6.382581509860668945e+01,-1.505888515067553612e+00,8.418570003395562384e-01
2.072703111020828270e-01,3.256353498122847162e-02,6.672296525302995329e-01,3.115258003110773544e+01,-1.952079281241132724e+00,5.767736110744031697e-01
1.910761245474572670e-02,-7.559120051956555453e-02,-1.614660161031084840e-01,3.786762569222390962e+00,-5.809786185928061286e+00,4.187793100627605902e+00
