6.329999999999999516e-02,2.026000000000000023e-01,7.396000000000000352e-01,-7.328899999999999970e+00,2.764200000000000212e+00
1.759000000000000008e-01,5.430000000000000104e-02,6.907999999999999696e-01,-1.955100000000000060e+00,5.575999999999999845e-01
2.000000000000000111e-01,0.000000000000000000e+00,7.900000000000000355e-01,-2.500000000000000000e+00,5.000000000000000000e+00

