2.468069093672766279e+00,-6.876916664403910640e-03,8.035323978489513630e-01
2.269152465482722647e+00,5.817255382571095805e-03,8.017005154960767932e-01
4.304408732123558678e+00,2.621028243961762757e-04,8.111810813206050685e-01
2.999915838955106384e+00,-1.667374842041952770e-02,7.870607048345893419e-01
2.998579672401924689e+00,-9.357636003581634027e-04,8.126566988560618432e-01
4.949056110571073752e+00,-2.254262594366135668e-03,8.148099147664200625e-01
2.212446215595458288e+00,-7.314589567609596291e-03,8.226041841437665703e-01
2.586402203040748304e+00,-4.006090876588555560e-04,8.332219168762828865e-01
3.684365882803776415e+00,6.318708741526085464e-03,7.706362394412040739e-01
2.433385120311954086e+00,-7.045656384549101731e-03,8.026295308260315009e-01
3.326626389326753586e+00,2.593652571627974666e-03,8.260723065456802017e-01
3.430043264642664180e+00,8.147962392752789622e-04,8.285604222880572634e-01
1.632467735846270696e+00,-4.014005989981566519e-03,8.265986600764779757e-01
2.238113158267610814e+00,1.620115703248337482e-03,8.357215448089652110e-01
2.187984965564134576e+00,-3.780165888782368710e-03,6.727915676824840485e-01
3.270748595868430364e+00,-5.797455183262731349e-03,8.344295838359879758e-01
2.553375277377537778e+00,6.121108993610679082e-03,8.049528892405366509e-01
3.143834345602471547e+00,8.911151063502861791e-03,7.906762718046761451e-01
2.003528981894886929e+00,-4.723070884320521544e-03,6.509735748078355755e-01
2.998822779774940717e+00,5.096320166226186998e-03,8.278844516848031798e-01
2.849114193763335745e+00,-2.352600862542991288e-03,7.688279697400266510e-01
2.783153172854667012e+00,3.825574042808772249e-04,7.733455961294912751e-01
2.931679227171013036e+00,-9.331109302282630108e-03,8.059404059964797584e-01
3.111798930334320090e+00,-3.321004938439067137e-03,7.355393791305770979e-01
4.800507418596485110e+00,-2.001818989130158682e-03,8.572403978576091932e-01
4.130400967188610828e+00,-1.153940311294895975e-04,7.814129444864049701e-01
3.048412183889635862e+00,5.803798941413729293e-04,8.031308442363239708e-01
3.937639708138476635e+00,5.764280667543007948e-03,8.053049973987597143e-01
2.320498365443055544e+00,-7.735147578969724103e-03,8.142511847840232520e-01
2.904115643264903124e+00,-3.762597700081564672e-03,8.404261909405852382e-01
4.016452228579262318e+00,-8.873704269985727838e-03,7.859783718105971539e-01
2.226867751552625840e+00,-9.875093812502493823e-03,8.647707605197045844e-01
2.256718810768776784e+00,-8.608100988353753480e-03,8.239716819488245303e-01
3.508524961211361148e+00,2.932244240375728953e-03,8.181526048890115366e-01
2.498938421554273148e+00,-6.714635184014932680e-03,7.912323528169921127e-01
2.999722282306393151e+00,-7.867556736122849684e-04,8.476948457246299418e-01
2.321296004702692262e+00,-9.027286900400277592e-03,7.874356834044671238e-01
2.817824900164939805e+00,8.666180102467968896e-03,8.873120094978508288e-01
2.574730911661207156e+00,1.989153213089897738e-03,8.102473794891732473e-01
2.324667254521107562e+00,-1.176358864471160892e-02,7.925001791645015503e-01
2.305631375514177517e+00,1.279822145665791616e-03,8.198699616456461836e-01
1.805033713773056547e+00,-1.106480108416218501e-02,7.800936889673276697e-01
3.684579174338811658e+00,-1.586027461657782411e-02,7.830816104828512980e-01
3.367741851453195601e+00,3.188587039125778325e-05,7.960991349423575114e-01
5.663672040077517345e+00,1.724683024099134872e-03,7.678629376967905928e-01
3.797652607585498608e+00,-1.120369649161594323e-02,8.071571574747272715e-01
4.494865105335395405e+00,-5.282372133217473967e-03,8.348072336535224958e-01
2.352227164169129470e+00,5.016883885830168525e-03,8.355478202703126023e-01
3.377694648440471070e+00,-2.408547570064055454e-03,8.032500721428932344e-01
2.286602903867213321e+00,-6.005516656203782958e-03,7.752957666427496841e-01
4.072350707172591733e+00,-3.565131549844471849e-04,8.772079736851730036e-01
2.093322072487604046e+00,-2.602846109067705411e-04,8.301344033118596144e-01
2.738052964072390960e+00,1.164496185445641806e-03,7.567619924235070572e-01
4.327526449970892308e+00,-5.708697578855807461e-03,8.064933815890129587e-01
2.999109402625663279e+00,2.207206427380903856e-04,7.267134141678738279e-01
2.423727484638512397e+00,4.416969203985585775e-04,7.983890852717313580e-01
3.154602009646149341e+00,-3.244632936592356954e-03,8.476983944795720705e-01
2.412482030565166635e+00,5.891881343564280178e-03,7.150298807980394189e-01
1.985637073213822434e+00,4.517613568336152630e-03,8.177531046653611080e-01
4.846304437951814315e+00,1.299244632951636379e-03,7.965494520002677215e-01
3.000427318658870579e+00,5.371163496836484910e-04,8.074201671081323584e-01
3.000138264970882318e+00,5.457961602132220709e-03,7.861212530767816009e-01
2.040443400135786511e+00,-1.328199152369857923e-02,7.728669435535857613e-01
2.707997199175086411e+00,-6.819400313491254424e-03,7.832273918942733726e-01
2.570330377316810910e+00,2.710261917237993725e-03,8.488795008086227334e-01
3.321331188983027261e+00,-1.057205931514972747e-02,8.008121755685941867e-01
2.999175902772142521e+00,3.420736069271359658e-03,8.253787214145610340e-01
2.870265050809126084e+00,6.407008173616731512e-04,8.760611894857266435e-01
2.673859980065301567e+00,2.747311477846721937e-03,8.390247460666312440e-01
3.871435972122826197e+00,-1.873340159989271645e-03,7.251629708251172701e-01
2.202258420355199142e+00,1.012277802006729052e-02,7.327058570223130562e-01
3.000558043849933743e+00,4.270136047345227462e-03,7.880254234163340810e-01
1.975398224063189767e+00,2.059691421075082133e-03,7.903061508249699108e-01
3.718226427922691091e+00,-9.517736332507386807e-04,7.671434869265494338e-01
2.891239242504423324e+00,-9.307868727681809298e-03,8.007656403749912055e-01
3.382597134767606040e+00,7.451666671319655700e-04,8.450341834890875425e-01
2.622873263303211910e+00,8.286579073038808155e-03,7.608196295140130516e-01
5.750821624676448529e+00,3.175280540509252750e-03,8.354305238423022084e-01
2.706770699687207848e+00,-1.076854921405785183e-02,8.169691766035441782e-01
4.279410244598032875e+00,-1.488892236827279308e-02,8.375035143976063967e-01
4.729836147427764814e+00,1.064014632811004397e-02,8.194907903958427164e-01
1.814477022900835790e+00,-3.062719106458875774e-03,7.707983577284042154e-01
3.258365378264796774e+00,1.369861394288989041e-03,7.992304348235192979e-01
3.371108955683254305e+00,-5.858399375337336977e-03,8.225351369772950783e-01
4.478681216329991166e+00,-9.215264624347694125e-03,7.870582794086354861e-01
2.716967727979155534e+00,3.091395626654089117e-03,7.721377528018991132e-01
4.096606507569141797e+00,-1.239225375904020113e-02,7.287936271916499731e-01
3.562588437530952667e+00,-7.999852372296124489e-03,8.073945681236343042e-01
5.402518863107575342e+00,-6.612354401626808174e-03,7.985092372301274555e-01
3.125922329437040403e+00,-6.969941482959165178e-03,8.237485987580653868e-01
2.088966461728763324e+00,-7.211810641137608203e-03,7.918912699828425383e-01
2.731864257240807614e+00,-1.159099305281029169e-02,8.210017019149786766e-01
2.764052735627372304e+00,-1.344167125289223198e-02,7.281877128678384548e-01
3.201121654046559684e+00,-6.162433816490746688e-03,7.787676113979324910e-01
3.179189188508503072e+00,-1.483786528373409047e-02,7.590671045604007183e-01
1.558163111433565717e+01,-5.246369964465584512e-03,7.391743907803278724e-01
3.468482166274714729e+00,-7.683347587722372599e-03,7.853432023038053877e-01
1.809783088523411188e+00,1.650920294889693775e-03,7.358849738813402208e-01
3.456641265834698551e+00,-4.497853863964410871e-03,8.104209272078155557e-01
3.280706229214014336e+00,-7.238365738951995374e-04,7.977700191439649480e-01
3.085775002196720074e+00,-1.347320533268158522e-03,7.705045699584933683e-01
2.627522006754694495e+00,-1.314877398537800087e-03,7.923255919277564230e-01
2.998942821469056330e+00,9.372624088624896890e-03,7.511198213524510336e-01
5.381216407262897405e+00,-1.203452776142624600e-03,7.947264686533561662e-01
3.190397240044873683e+00,-4.544033520864065585e-04,7.655172868834787536e-01
2.877331174772808531e+00,-1.000227210039116368e-02,7.662345450038060557e-01
4.020687882316044792e+00,-7.728927318280881704e-03,8.084261767498949203e-01
3.120198202708230450e+00,-3.228837962941133542e-03,7.429340626971331352e-01
3.646834144337618433e+00,-5.845191777426522045e-03,7.753497048834737670e-01
2.186256754701484617e+00,-1.238185490538835920e-02,8.034023194359131148e-01
2.381398731971285709e+00,-2.430671149878364194e-03,8.342643728818033289e-01
4.063256761334500311e+00,-3.681549084207307466e-03,8.077919962730534253e-01
2.567694933995638529e+00,-2.827635378826470845e-03,7.961229086956918000e-01
2.146182220740786573e+00,-4.766915457624928444e-03,8.318602980041011064e-01
1.869186180351943616e+00,-8.285989480941580512e-03,7.952944852087451277e-01
2.142790664815541479e+00,5.459826873899446820e-03,7.506619527726059449e-01
3.876386090085418346e+00,1.825421175465712195e-04,7.884198597743300452e-01
2.106710343989466772e+00,-1.169518026128432350e-02,7.977856507962618471e-01
2.946431582073640865e+00,-2.321857865324096753e-03,8.138493601267317024e-01
2.957161263589092925e+00,-1.002618761975679167e-02,7.318796512195612225e-01
2.165729819175188808e+00,6.221031937348507103e-03,8.507437396598723778e-01
