0.000000000000000000e+00
-3.672343480608710564e+01
-2.341254953461364963e+01
-3.995610153517210961e+01
-1.482406401081747305e+01
-4.744948930885148997e+01
-4.544912396615832506e+01
-2.688940279837233049e+01
-4.178774485789042359e+01
-4.309294455406825364e+01
-2.026267978378181667e+01
-5.281232277045030088e+01
-3.981075205316063403e+01
