0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.020600540512304422e+00,1.138026692477741714e-01,1.154135526636081099e+00
9.423014644437630594e-01,9.377134044441429173e-02,1.161638499343958353e+00
1.113699189169031767e+00,1.972921258271806422e-01,1.046876640403060721e+00
1.270125226916279937e+00,5.399430999835916345e-02,1.235958587045750345e+00
8.313960563669102743e-01,1.201752108798403162e-01,1.160757590182523113e+00
1.083206251571877221e+00,1.138011860392803415e-01,1.160386266616038942e+00
9.028222449237078839e-01,9.018253023769255694e-02,1.173420209822439109e+00
7.763110586383782374e-01,1.749572509431116252e-01,1.065981592508099318e+00
8.279259026794655307e-01,1.694784560310747812e-01,1.061838925950967960e+00
1.071156302770776669e+00,7.870965754307701623e-02,1.182002515075364135e+00
6.452580771859846021e-01,1.370496629360711816e-01,1.101603822361950202e+00
7.980598923444754966e-01,1.145745344705622060e-01,1.175047450274971927e+00
8.903240320986884893e-01,7.345968553705745085e-02,1.212281464574541445e+00
9.682933382289863333e-01,4.895326491984928335e-02,1.232285185200125754e+00
1.235315415943081918e+00,6.114771744814909149e-02,1.213696845497999277e+00
