-1.797513795933349456e+02
-1.916566705133541291e+02
-1.933483243874895265e+02
-1.811142473807503563e+02
-1.857987938931148051e+02
-1.822601832762128709e+02
-1.715851178412864897e+02
-1.727865552967791416e+02
-1.788610350492759267e+02
-1.750144932112564220e+02
-1.724862191955006665e+02
-1.724183910537871895e+02
-1.737578542591376731e+02
-1.699076342322448454e+02
-1.242589725271079146e+02
-1.229581932775371342e+02
