0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000033e-01,1.277000000000000079e-01,1.002799999999999914e+00,2.207620000000000005e+01,-4.577600000000000335e+00
1.246000000000000024e-01,9.639999999999999958e-02,1.080799999999999983e+00,2.199360000000000070e+01,-4.442599999999999660e+00
2.172000000000000042e-01,1.439000000000000001e-01,9.699999999999999734e-01,2.194150000000000134e+01,-4.546199999999999797e+00
1.900000000000000022e-01,1.194999999999999951e-01,9.820999999999999730e-01,2.203839999999999932e+01,-4.407700000000000173e+00
3.429999999999999716e-02,1.083999999999999964e-01,8.624000000000000554e-01,2.195039999999999836e+01,-4.411599999999999966e+00
2.175999999999999879e-01,5.050000000000000322e-02,9.711999999999999522e-01,2.210490000000000066e+01,-4.626500000000000057e+00
2.255999999999999950e-01,7.960000000000000409e-02,1.025300000000000100e+00,2.205979999999999919e+01,-4.516600000000000392e+00
2.068000000000000116e-01,4.299999999999999656e-02,1.055800000000000072e+00,2.200959999999999894e+01,-4.416199999999999903e+00
1.605000000000000038e-01,-1.810000000000000150e-02,8.873999999999999666e-01,2.211730000000000018e+01,-4.545399999999999885e+00
4.059999999999999720e-02,2.869999999999999982e-02,1.011200000000000099e+00,2.208849999999999980e+01,-4.506000000000000227e+00
1.298999999999999877e-01,1.328000000000000014e-01,9.575000000000000178e-01,2.199660000000000082e+01,-4.424900000000000055e+00
2.162000000000000033e-01,9.520000000000000684e-02,9.939000000000000057e-01,2.197569999999999979e+01,-4.591499999999999915e+00
1.864999999999999991e-01,1.259000000000000119e-01,9.879999999999999893e-01,2.202430000000000021e+01,-4.477000000000000313e+00
2.248999999999999888e-01,1.190999999999999975e-01,1.073600000000000110e+00,2.209319999999999951e+01,-4.479599999999999582e+00
6.779999999999999916e-02,9.189999999999999558e-02,9.003999999999999782e-01,2.204650000000000176e+01,-4.469699999999999562e+00
1.875999999999999890e-01,3.919999999999999873e-02,9.738999999999999879e-01,2.204650000000000176e+01,-4.497200000000000308e+00
1.554999999999999993e-01,6.360000000000000375e-02,9.585000000000000187e-01,2.200740000000000052e+01,-4.549900000000000055e+00
2.389999999999999902e-01,1.560999999999999888e-01,9.115999999999999659e-01,2.204670000000000130e+01,-4.399200000000000443e+00
9.099999999999999756e-02,5.700000000000000205e-02,1.006299999999999972e+00,2.193140000000000001e+01,-4.546999999999999709e+00
1.771999999999999964e-01,2.149999999999999828e-02,8.824999999999999512e-01,2.194620000000000104e+01,-4.553399999999999892e+00
2.980999999999999761e-01,2.805000000000000271e-01,7.094000000000000306e-01,4.993299999999999983e+01,-2.299999999999999961e-03
1.083999999999999964e-01,1.147999999999999993e-01,1.017400000000000082e+00,2.205730000000000146e+01,-4.554499999999999993e+00
9.869999999999999607e-02,7.399999999999999634e-02,9.876000000000000334e-01,2.202639999999999887e+01,-4.469899999999999984e+00
9.149999999999999800e-02,6.239999999999999714e-02,9.819999999999999840e-01,2.211479999999999890e+01,-4.534299999999999997e+00
7.789999999999999702e-02,5.399999999999999939e-02,9.080000000000000293e-01,2.207049999999999912e+01,-4.443100000000000271e+00
